datetime,ts,P,E,I,V,PF
2019-10-01 00:00,1569888000,-35.599878311157,0.0,0.1824599057436,243.40065002441,-0.80158337950706
2019-10-01 01:00,1569891600,-35.159275054932,0.0,0.18070835620165,241.43914794922,-0.80582976341248
2019-10-01 02:00,1569895200,-35.241764068604,0.0,0.18110173195601,242.25395202637,-0.80325493216515
2019-10-01 03:00,1569898800,-35.092813491821,0.0,0.1803687363863,241.36171722412,-0.80609095096588
2019-10-01 04:00,1569902400,-34.634994506836,0.0,0.17797210067511,240.29049682617,-0.80990120768547
2019-10-01 05:00,1569906000,-35.216817855835,0.0,0.1785938218236,241.39413452148,-0.8168762922287
2019-10-01 06:00,1569909600,-34.126121520996,0.0,0.17508536577225,240.95215606689,-0.80886587500572
2019-10-01 07:00,1569913200,-34.47985458374,0.0,0.17698144167662,240.3675994873,-0.81042900681496
2019-10-01 08:00,1569916800,-34.537603378296,0.0,0.17676752060652,238.55854797363,-0.81899774074554
2019-10-01 09:00,1569920400,-35.153032302856,0.0,0.1785771176219,240.32754516602,-0.81904751062393
2019-10-01 10:00,1569924000,-35.468368530273,0.0,0.17973939329386,241.70649719238,-0.81640520691872
2019-10-01 11:00,1569927600,-35.542064666748,0.0,0.18010411411524,241.08776092529,-0.81849318742752
2019-10-01 12:00,1569931200,-34.494686126709,0.0,0.17758187651634,239.75038909912,-0.81010341644287
2019-10-01 13:00,1569934800,-34.805154800415,0.0,0.17898275703192,239.54611968994,-0.81179893016815
2019-10-01 14:00,1569938400,-34.938562393188,0.0,0.17923638224602,240.45988464355,-0.81069156527519
2019-10-01 15:00,1569942000,-34.663875579834,0.0,0.17866809666157,239.00122070312,-0.81171697378159
2019-10-01 16:00,1569945600,-33.621555328369,0.0,0.17649459838867,236.00429534912,-0.80716747045517
2019-10-01 17:00,1569949200,-34.913520812988,0.0,0.18022978305817,237.55573272705,-0.81542521715164
2019-10-01 18:00,1569952800,-35.368589401245,0.0,0.18169592320919,239.13708496094,-0.81397077441216
2019-10-01 19:00,1569956400,-35.591995239258,0.0,0.18245774507523,239.44431304932,-0.81463730335236
2019-10-01 20:00,1569960000,-35.289855957031,0.0,0.1816096380353,238.76851654053,-0.81378898024559
2019-10-01 21:00,1569963600,-35.900928497314,0.0,0.1832677423954,241.09191131592,-0.81243553757668
2019-10-01 22:00,1569967200,-35.722909927368,0.0,0.18250062316656,242.18968963623,-0.80817207694054
2019-10-01 23:00,1569970800,-36.419300079346,0.0,0.18416300415993,243.45800018311,-0.81227168440819
2019-10-02 00:00,1569974400,-35.933113098145,0.0,0.18232526630163,241.88187408447,-0.81470093131065
2019-10-02 01:00,1569978000,-35.871318817139,0.0,0.18131547421217,242.23853302002,-0.81671532988548
2019-10-02 02:00,1569981600,-35.912240982056,0.0,0.180853292346,242.35378265381,-0.81928876042366
2019-10-02 03:00,1569985200,-36.02770614624,0.0,0.1805842295289,242.63478088379,-0.82224890589714
2019-10-02 04:00,1569988800,-35.615821838379,0.0,0.17797332257032,242.04979705811,-0.82669335603714
2019-10-02 05:00,1569992400,-35.19469833374,0.0,0.17638896405697,241.07126617432,-0.82763582468033
2019-10-02 06:00,1569996000,-35.171298980713,0.0,0.17646178603172,239.63218688965,-0.83169081807137
2019-10-02 07:00,1569999600,-34.602027893066,0.0,0.17499428987503,239.16630554199,-0.82669639587402
2019-10-02 08:00,1570003200,-34.93214225769,0.0,0.1760890185833,239.58260345459,-0.82815009355545
2019-10-02 09:00,1570006800,-35.448207855225,0.0,0.17721752077341,240.57553863525,-0.83143019676208
2019-10-02 10:00,1570010400,-35.473293304443,0.0,0.17753341794014,240.41672515869,-0.83113372325897
2019-10-02 11:00,1570014000,-35.26869392395,0.0,0.17712918668985,239.40682983398,-0.83169105648994
2019-10-02 12:00,1570017600,-35.523694992065,0.0,0.17700367420912,240.82965087891,-0.83340236544609
2019-10-02 13:00,1570021200,-35.901609420776,0.0,0.17818211019039,241.89901733398,-0.83287221193314
2019-10-02 14:00,1570024800,-36.073215484619,0.0,0.17887779325247,242.1342010498,-0.83286994695663
2019-10-02 15:00,1570028400,-35.38455581665,0.0,0.17809637635946,239.65327453613,-0.8289310336113
2019-10-02 16:00,1570032000,-34.706302642822,0.0,0.17596057802439,238.3316192627,-0.82756671309471
2019-10-02 17:00,1570035600,-35.371076583862,0.0,0.17857778072357,237.85830688477,-0.83277049660683
2019-10-02 18:00,1570039200,-35.052507400513,0.0,0.17790514975786,237.15104675293,-0.83074772357941
2019-10-02 19:00,1570042800,-35.299592971802,0.0,0.17891418933868,237.85196685791,-0.82956010103226
2019-10-02 20:00,1570046400,-36.16241645813,0.0,0.18085016310215,241.49474334717,-0.82790434360504
2019-10-02 21:00,1570050000,-36.357019424438,0.0,0.18162523955107,241.85417938232,-0.82769584655762
2019-10-02 22:00,1570053600,-35.9202709198,0.0,0.18103366345167,242.76449584961,-0.81741315126419
2019-10-02 23:00,1570057200,-35.867067337036,0.0,0.1813150793314,242.99322509766,-0.81406179070473
2019-10-03 00:00,1570060800,-35.958528518677,0.0,0.18082502484322,243.53894042969,-0.81660816073418
2019-10-03 01:00,1570064400,-35.860055923462,0.0,0.17943438142538,243.31198120117,-0.82130971550941
2019-10-03 02:00,1570068000,-35.791732788086,0.0,0.179115280509,243.37854766846,-0.82103255391121
2019-10-03 03:00,1570071600,-35.883262634277,0.0,0.17905976623297,243.32807159424,-0.82362061738968
2019-10-03 04:00,1570075200,-35.474990844727,0.0,0.17680347710848,242.24686431885,-0.82823070883751
2019-10-03 05:00,1570078800,-34.98663520813,0.0,0.17457412183285,240.79847717285,-0.83229351043701
2019-10-03 06:00,1570082400,-35.014434814453,0.0,0.17433495819569,241.88654327393,-0.83028361201286
2019-10-03 07:00,1570086000,-34.890563964844,0.0,0.17488939315081,240.20620727539,-0.83052945137024
2019-10-03 08:00,1570089600,-34.872627258301,0.0,0.174062281847,239.25414276123,-0.83741781115532
2019-10-03 09:00,1570093200,-34.798612594604,0.0,0.17396003752947,239.35166168213,-0.83571353554726
2019-10-03 10:00,1570096800,-35.356895446777,0.0,0.17605791985989,239.59452056885,-0.83816385269165
2019-10-03 11:00,1570100400,-35.476613998413,0.0,0.17711878567934,239.03407287598,-0.8378934264183
2019-10-03 12:00,1570104000,-35.454685211182,0.0,0.17701419442892,239.77214050293,-0.83537513017654
2019-10-03 13:00,1570107600,-35.761348724365,0.0,0.17810168862343,240.76152801514,-0.83398824930191
