datetime,ts,P,P1,P2,P3,E,E1,E2,E3,I,I1,I2,I3,V,V1,V2,V3,PF,PF1,PF2,PF3
2020-02-20 08:00,1582156800,2545.1206054688,883.09146118164,848.18212890625,814.02398681641,2544.7658649076,882.89036900872,848.01001653437,813.86547936463,5.0498814582825,5.2139225006104,4.9210095405579,5.0151097774506,236.33567047119,237.62086486816,236.0899810791,235.29626464844,0.71085879206657,0.71277585625648,0.73009261488914,0.6898997426033
2020-02-20 09:00,1582160400,2525.7403564453,877.99575805664,846.83636474609,800.80267333984,2526.2968475748,878.20794695384,847.08106355051,801.00783707081,4.9948403835297,5.1738550662994,4.8732697963715,4.9370646476746,234.06772613525,235.88639831543,233.8842086792,232.43320465088,0.72006747126579,0.71945509314537,0.74307510256767,0.69791167974472
2020-02-20 10:00,1582164000,2518.7601318359,873.8671875,849.42153930664,795.49258422852,2518.6092000091,873.54230333153,849.11363968892,795.23725474743,4.9954545497894,5.1717967987061,4.8986937999725,4.9158847332001,234.90291595459,236.99436950684,234.45443725586,233.26052093506,0.71539476513863,0.71296724677086,0.73958459496498,0.69376796483994
2020-02-20 11:00,1582167600,2510.3597412109,875.22909545898,848.98510742188,786.06326293945,2509.6819687164,875.21913649518,849.06105304317,786.11778141938,4.9787502288818,5.1804182529449,4.8679406642914,4.8874156475067,234.46546936035,236.85375213623,234.26028442383,232.28283691406,0.71668097376823,0.71327114105225,0.7444609105587,0.69240584969521
2020-02-20 12:00,1582171200,2515.2833251953,879.09548950195,847.75491333008,788.39492797852,2516.3896566347,879.49863601764,848.12882085542,788.76219976136,4.9968132972717,5.2000122070312,4.8735785484314,4.9166829586029,236.00396728516,238.3987197876,235.62270355225,233.99289703369,0.71085688471794,0.70917055010796,0.73825323581696,0.6852999329567
2020-02-20 13:00,1582174800,2493.3187255859,871.90365600586,841.12896728516,780.34069824219,2492.9704809619,871.7138630493,840.979304835,780.27731307766,4.9682326316833,5.1737208366394,4.8471670150757,4.884122133255,235.13562774658,237.57157897949,234.70729064941,233.13046264648,0.71129801869392,0.70939040184021,0.73935654759407,0.68536227941513
2020-02-20 14:00,1582178400,2481.470703125,868.43286132812,835.87161254883,777.03857421875,2481.105379229,868.36098507706,835.77318928499,776.9712048672,4.9470729827881,5.1511747837067,4.8261053562164,4.8635439872742,234.18964385986,236.64720916748,233.53945922852,232.37830352783,0.71382537484169,0.71247786283493,0.74164292216301,0.68756592273712
2020-02-20 15:00,1582182000,2461.5314941406,866.43606567383,827.80682373047,767.13818359375,2462.7263009999,867.13158519757,827.72433122918,767.87038457295,4.9331088066101,5.1553585529327,4.7880871295929,4.8555324077606,234.6664276123,237.31748199463,234.15132141113,232.52924346924,0.70857638120651,0.70818373560905,0.73835122585297,0.67947372794151
2020-02-20 16:00,1582185600,2463.0222167969,865.54296875,829.69967651367,767.42446899414,2458.1967886925,864.65065574673,827.73011378117,765.81601916465,4.9399797916412,5.1621253490448,4.7982428073883,4.8586440086365,235.20413208008,237.74407958984,234.82703399658,233.03142547607,0.70639842748642,0.70527052879333,0.73633712530136,0.6777828335762
2020-02-20 17:00,1582189200,2468.7679443359,864.32827758789,829.9778137207,774.35321044922,2468.1953154106,864.16979858436,829.84083320942,774.18468361685,4.9613239765167,5.1642074584961,4.830290555954,4.889372587204,236.59464263916,238.80968475342,236.05532836914,234.91710662842,0.7009160220623,0.70087277889252,0.72790506482124,0.67417797446251
2020-02-20 18:00,1582192800,2445.3184814453,858.52938842773,821.6071472168,765.08929443359,2446.0694417199,858.81173066324,821.87697400539,765.38073705138,4.9088397026062,5.1238005161285,4.7699403762817,4.8325636386871,233.47630310059,235.7771987915,233.01452636719,231.63446807861,0.71109122037888,0.71069091558456,0.73925846815109,0.68354099988937
2020-02-20 19:00,1582196400,2457.5490722656,865.94094848633,829.49896240234,762.25283813477,2457.0779099826,865.68649946155,829.3106542971,762.08075622419,4.9174518585205,5.1651172637939,4.7724528312683,4.8151993751526,233.23983001709,235.49322509766,233.01876068115,231.20568847656,0.71408939361572,0.71188694238663,0.74591699242592,0.68468451499939
2020-02-20 20:00,1582200000,2472.2525634766,875.13317871094,831.41561889648,765.85470581055,2472.2779652981,875.10315978376,831.37056827621,765.80423723804,4.9350669384003,5.1925039291382,4.7709379196167,4.8423190116882,233.49644470215,235.95999908447,233.13201141357,231.39764404297,0.71491625905037,0.71420139074326,0.74743491411209,0.68341213464737
2020-02-20 21:00,1582203600,2486.7655029297,880.48022460938,836.58236694336,769.71267700195,2485.5652429753,880.0091729355,836.24274796899,769.31332207064,4.9606776237488,5.2209260463715,4.7910783290863,4.8700459003448,234.56784057617,237.03583526611,234.3776473999,232.29257965088,0.71220815181732,0.71146640181541,0.74503970146179,0.68042099475861
2020-02-20 22:00,1582207200,2508.0926513672,891.44549560547,839.54223632812,777.22943115234,2508.9985835599,891.72581054927,839.77557442475,777.49719858592,5.0043580532074,5.269054889679,4.8146989345551,4.9295406341553,236.54817199707,238.99548339844,236.18474578857,234.46564483643,0.7060718536377,0.70791625976562,0.73825436830521,0.67243078351021
2020-02-20 23:00,1582210800,2525.0635986328,896.71841430664,839.61532592773,788.67114257812,2523.6213319031,896.29091241271,839.18863389254,788.14178559736,5.0367655754089,5.2844746112823,4.8352777957916,4.9904868602753,237.8793258667,240.1728515625,237.44403076172,236.02241516113,0.70228773355484,0.70650440454483,0.73126325011253,0.66951650381088
