datetime,ts,P,P1,P2,P3,E,E1,E2,E3,I,I1,I2,I3,V,V1,V2,V3,PF,PF1,PF2,PF3
2020-02-20 08:00,1582156800,225.56789588928,201.7343006134,0.096774104982615,23.821057967842,225.19846081837,201.67919790574,0.0,23.519262912623,0.42404805123806,0.96281568706036,0.13582090288401,0.17498404993967,250.79474639893,248.95783996582,251.18910217285,252.23907470703,0.50021503865719,0.62745267152786,0.002827632590197,0.90428274869919
2020-02-20 09:00,1582160400,495.91021728516,351.1138458252,8.1380399391055,136.60366821289,495.69962880871,351.35708525295,7.6848758239939,136.65766773178,0.92472988367081,1.6000301837921,0.16888462752104,1.005151450634,248.92406463623,247.26627349854,250.10368347168,249.39888763428,0.71789532899857,0.88743677735329,0.011904696933925,0.5449378490448
2020-02-20 10:00,1582164000,508.37194824219,362.34262084961,9.2839016914368,136.70971679688,507.65603499151,362.43751480416,8.4953370299568,136.72318315739,0.93192219734192,1.6317265033722,0.17280441522598,0.99121725559235,249.76996612549,246.96002197266,251.64252471924,250.70821380615,0.72817835211754,0.89844223856926,0.012701792642474,0.55021271109581
2020-02-20 11:00,1582167600,350.79780578613,188.11458206177,25.810503482819,136.81730651855,349.89530581339,188.09432390694,25.001640795027,136.79934111143,0.71348956227303,0.90415427088737,0.2386053353548,0.99749907851219,249.52167510986,246.50603485107,251.72313690186,250.33564758301,0.60574913024902,0.62258748710155,0.025457064155489,0.54795509576797
2020-02-20 12:00,1582171200,422.93650817871,262.41021728516,24.021795511246,136.90371704102,422.51545562655,262.60905064004,23.073777694755,136.83262729173,0.81720307469368,1.2229133844376,0.23081576824188,0.99753493070602,250.83828735352,247.81337738037,253.67205047607,251.03004455566,0.65401414036751,0.73748287558556,0.032799042295665,0.54668775200844
2020-02-20 13:00,1582174800,407.50141906738,252.33311462402,17.922529220581,136.72995758057,407.04590774207,252.31594824056,17.982964130245,136.74699537129,0.80076622962952,1.1884899139404,0.21022631973028,1.0013329982758,250.43771362305,247.44665527344,253.14101409912,250.72673034668,0.64667847752571,0.72685474157333,0.033073973841965,0.54465156793594
2020-02-20 14:00,1582178400,513.18075561523,353.92321777344,22.360090255737,136.61143493652,513.99714705669,354.11388975726,23.219825462271,136.66343183712,0.93892827630043,1.5999718904495,0.22537326067686,0.99042546749115,249.07685852051,245.68881225586,251.73002624512,249.81050872803,0.73140159249306,0.90020471811295,0.043175062164664,0.55216792225838
2020-02-20 15:00,1582182000,497.65075683594,348.32263183594,11.990430116653,136.58404541016,497.15433609643,348.20409544796,12.436051553847,136.51418909465,0.9185286462307,1.5790977478027,0.18503442406654,0.98890578746796,248.92097473145,244.60289001465,251.96989440918,250.1923828125,0.72791334986687,0.90166738629341,0.026021591387689,0.55204439163208
2020-02-20 16:00,1582185600,492.65336608887,343.72253417969,12.138258457184,136.64302062988,492.72783812531,343.76674167465,12.30836737773,136.65272907291,0.91408532857895,1.5674169659615,0.18495172262192,0.98927608132362,249.26933288574,244.95294189453,252.49800109863,250.35648345947,0.72305342555046,0.89511075615883,0.022071966901422,0.55172377824783
2020-02-20 17:00,1582189200,497.92652893066,339.77090454102,21.521795511246,136.62763214111,497.04565797457,339.83775569424,20.567327329869,136.64057495045,0.92468565702438,1.5549543499947,0.22563298791647,0.99411353468895,249.23330688477,244.85933685303,252.42179107666,250.41408538818,0.71999084949493,0.89252689480782,0.027703384868801,0.5489374101162
2020-02-20 18:00,1582192800,491.60140991211,344.45608520508,10.345411896706,136.7388381958,492.42247677743,344.55795570467,10.965307595588,136.75816554801,0.92028322815895,1.5801070928574,0.17786851525307,1.002666413784,250.02088165283,246.19644165039,252.18211364746,251.67950439453,0.71321904659271,0.88539671897888,0.016161480918527,0.54190650582314
2020-02-20 19:00,1582196400,495.13687133789,354.45249938965,3.9316620826721,136.72850799561,495.59180386635,354.54486833744,4.4467708162099,136.74121264184,0.92201808094978,1.6150688529015,0.15262112021446,0.99832588434219,251.10203552246,247.82302093506,252.93788909912,252.54713439941,0.71512058377266,0.88549065589905,0.011330163106322,0.54230451583862
2020-02-20 20:00,1582200000,526.04183959961,363.27093505859,24.572982788086,138.34581756592,525.20548407487,363.27291369954,23.60838869539,138.32418167998,0.95977365970612,1.6371206641197,0.23520019650459,1.0082206130028,250.81468200684,247.62166595459,253.07419586182,251.74536132812,0.72626155614853,0.89597982168198,0.032099232077599,0.54511293768883
2020-02-20 21:00,1582203600,531.89379882812,379.99465942383,15.676865167916,136.48677825928,531.93532501484,380.0601683887,15.372436232191,136.50272039397,0.95909982919693,1.6926939487457,0.20512723922729,0.98072963953018,252.38907623291,249.28620147705,253.82433319092,254.05364990234,0.73229759931564,0.90013176202774,0.021411531139165,0.54781803488731
2020-02-20 22:00,1582207200,575.7587890625,410.56434631348,30.016213417053,136.45342254639,575.13541596869,410.56836775783,28.143933956708,136.42311425419,1.0104308128357,1.798683822155,0.25788667798042,0.97974765300751,254.86888885498,253.21734619141,255.61267852783,255.77253723145,0.74067354202271,0.90141287446022,0.035849150270224,0.54451963305473
2020-02-20 23:00,1582210800,574.09143066406,416.97227478027,20.098714351654,136.62828063965,572.3528657303,416.99892500692,18.752051897632,136.60188882579,1.0058067440987,1.8210512399673,0.21718801558018,0.97773903608322,255.5486831665,254.19509124756,256.16359710693,256.28639984131,0.74155524373055,0.90077373385429,0.026748986914754,0.54528656601906
