datetime,ts,P,P1,P2,P3,E,E1,E2,E3,I,I1,I2,I3,V,V1,V2,V3,PF,PF1,PF2,PF3
2020-02-20 08:00,1582156800,6492.5014648438,2963.2442626953,1679.5593261719,1849.5880126953,6484.0815046484,2959.5460385539,1676.2864647122,1846.9327511014,13.659821033478,16.787508964539,11.837314128876,12.354140281677,236.07238769531,234.94381713867,235.71704864502,237.54871368408,0.67144995927811,0.75132551789284,0.60187485814095,0.63014516234398
2020-02-20 09:00,1582160400,6593.6877441406,2948.1352539062,1745.798034668,1899.6636352539,6594.283172608,2949.3166761114,1746.5976176159,1899.6851291619,13.457865715027,16.483212471008,11.656063556671,12.233449935913,233.70529937744,232.06605529785,233.29893493652,235.74877929688,0.69939538836479,0.77077603340149,0.6421947479248,0.65868490934372
2020-02-20 10:00,1582164000,6855.0952148438,3038.5124511719,1845.2727661133,1971.2814941406,6855.6594131285,3038.8719871435,1845.5023155724,1971.285110412,13.817210197449,16.809904098511,12.094701766968,12.547095298767,234.67958831787,233.08443450928,233.96102142334,236.99286651611,0.70507976412773,0.77546349167824,0.65202051401138,0.66281613707542
2020-02-20 11:00,1582167600,7062.3269042969,3086.6729736328,1920.4192504883,2055.2673339844,7061.2112599573,3086.1909651986,1920.0795928743,2054.9407018844,13.963175773621,16.952157020569,12.171294212341,12.7669672966,234.25553131104,232.20499420166,233.72543334961,236.83763885498,0.72025984525681,0.78415557742119,0.67498701810837,0.67968389391899
2020-02-20 12:00,1582171200,7285.732421875,3169.3502197266,1982.8690795898,2133.7397460938,7284.3320200544,3168.6787329904,1982.3504648634,2133.302822201,14.302889823914,17.326002120972,12.48802614212,13.095251560211,235.74089813232,233.788230896,235.08116912842,238.35542297363,0.72075691819191,0.78237262368202,0.6753443479538,0.68353220820427
2020-02-20 13:00,1582174800,7500.861328125,3237.0992431641,2058.8758544922,2204.9548339844,7506.2122737563,3239.4658290406,2060.2590948201,2206.4873498959,14.466610431671,17.509825706482,12.65308380127,13.236200809479,234.82922363281,232.86479187012,234.11505889893,237.50553894043,0.73656046390533,0.79392141103745,0.69496092200279,0.70138001441956
2020-02-20 14:00,1582178400,7618.5627441406,3280.4183349609,2093.3654785156,2244.7445068359,7614.8736962787,3278.8402458432,2092.4953924965,2243.5380579384,14.51926279068,17.601089477539,12.698333263397,13.258873462677,233.91897583008,232.22797393799,233.03163146973,236.49976348877,0.74814316630363,0.80253934860229,0.70728042721748,0.71578150987625
2020-02-20 15:00,1582182000,7630.7854003906,3272.9273681641,2089.0294189453,2268.7883300781,7618.4382518973,3266.5881936099,2085.2159662233,2264.4605982992,14.587867259979,17.674446105957,12.683936595917,13.405759811401,234.54413604736,232.56768798828,233.78063964844,237.28131103516,0.74394139647484,0.7961862385273,0.70446437597275,0.71322891116142
2020-02-20 16:00,1582185600,7214.857421875,3121.826171875,1958.7115478516,2134.3902587891,7213.8036499035,3122.3084698853,1958.9271375419,2134.7415362414,14.201148509979,17.198187828064,12.311403751373,13.095000267029,234.98998260498,232.90119934082,234.29634094238,237.7776260376,0.72114795446396,0.77932378649712,0.6789530813694,0.68541517853737
2020-02-20 17:00,1582189200,7283.75,3175.4888916016,1971.0104980469,2137.1597900391,7284.0491132929,3175.8868870098,1970.9991296419,2137.1630966413,14.387528896332,17.422208786011,12.560479640961,13.179849147797,236.49446105957,234.91638183594,235.68408966064,238.8837890625,0.71398800611496,0.77590322494507,0.66577559709549,0.67882564663887
2020-02-20 18:00,1582192800,7131.4145507812,3102.7761230469,1925.6344604492,2102.9627685547,7130.2986775045,3102.1446634093,1925.437302349,2102.7167117468,14.014409065247,17.052441596985,12.122570037842,12.867935657501,233.47593688965,231.76069641113,232.72714233398,235.94026947021,0.72707009315491,0.78518435359001,0.68272346258163,0.69264724850655
2020-02-20 19:00,1582196400,6954.4545898438,3012.4112548828,1886.7939453125,2055.4011230469,6957.4924843467,3013.7378792617,1887.6499801085,2056.1046249767,13.778334617615,16.685702323914,11.868624687195,12.781876564026,233.12188720703,231.21689605713,232.57745361328,235.57321166992,0.72223329544067,0.78087365627289,0.68353858590126,0.68258705735207
2020-02-20 20:00,1582200000,6700.548828125,2921.4538574219,1792.8335571289,1986.2634887695,6697.3777794603,2920.0899694932,1791.9820535802,1985.3057563877,13.54692697525,16.44896030426,11.573285102844,12.618387699127,233.40325164795,231.4125213623,232.79466247559,236.00394439697,0.70692878961563,0.76747810840607,0.66546493768692,0.66701969504356
2020-02-20 21:00,1582203600,6630.8527832031,2901.1162109375,1766.5272827148,1963.2849731445,6633.541973387,2902.2536061424,1767.2981050392,1963.9902622056,13.576989650726,16.470246315002,11.598955154419,12.661836624146,234.52201843262,232.42655944824,234.07846832275,237.06105804443,0.69471353292465,0.75786247849464,0.65061149001122,0.65407347679138
2020-02-20 22:00,1582207200,6604.7924804688,2893.7391357422,1738.8635253906,1972.2114868164,6603.7185260192,2893.2787419069,1738.5892912215,1971.8504928909,13.752463340759,16.658159255981,11.708228588104,12.891290664673,236.55898284912,234.60724639893,235.87978363037,239.18817138672,0.67718639969826,0.7404480278492,0.62963950634003,0.63960599899292
2020-02-20 23:00,1582210800,5411.5822753906,2393.280456543,1407.8434448242,1610.6106567383,5410.7539626618,2392.8094429228,1407.629858388,1610.3146613505,11.414895057678,13.867697238922,9.7210521697998,10.6559715271,237.7786026001,236.04423522949,237.14070129395,240.14897918701,0.72272750735283,0.77722671627998,0.33653442189097,0.61215913295746
